i,n_playout,kl,lr_multiplier,loss,entropy,explained_var_old,explained_var_new
351,400,0.02576084,0.296296296,2.587655306,2.2229424,0.629849927,0.686129226
352,400,0.022442944,0.296296296,2.649078608,2.2381113,0.527043675,0.625831914
353,400,0.020729639,0.296296296,2.699307203,2.2280447,0.537483128,0.596888975
354,400,0.016857333,0.296296296,2.649597645,2.1781259,0.557245828,0.623923305
355,400,0.02104671,0.296296296,2.567441463,2.2080095,0.617803075,0.692864215
356,400,0.022392385,0.296296296,2.691828966,2.284607,0.559028642,0.637832907
357,400,0.017618068,0.296296296,2.625722885,2.2234077,0.577365259,0.649101243
358,400,0.023171566,0.296296296,2.609933853,2.1868806,0.580547669,0.649591566
359,400,0.025818657,0.296296296,2.561857462,2.2187624,0.637635142,0.705975486
360,400,0.025803946,0.296296296,2.624275208,2.2804608,0.63907816,0.685131645
361,400,0.027238943,0.296296296,2.56195426,2.183446,0.632623379,0.697930682
362,400,0.024504907,0.296296296,2.556119442,2.1951752,0.599640259,0.655127317
363,400,0.022245146,0.296296296,2.596986771,2.2253854,0.605951456,0.672923419
364,400,0.022643184,0.296296296,2.592032194,2.2397933,0.662613672,0.708593693
365,400,0.016323412,0.296296296,2.564507961,2.184145,0.612659468,0.677846353
366,400,0.024375632,0.296296296,2.587648869,2.1978726,0.613736589,0.677288908
367,400,0.027952712,0.296296296,2.501064301,2.1313488,0.626299676,0.691746397
368,400,0.017494261,0.296296296,2.507562876,2.1885662,0.647606572,0.704584587
369,400,0.021948257,0.296296296,2.656515121,2.2476783,0.568316045,0.629306064
370,400,0.020209786,0.296296296,2.602284431,2.1792393,0.536085936,0.628665463
371,400,0.028086714,0.296296296,2.579042673,2.2116895,0.620331182,0.689069815
372,400,0.021176882,0.296296296,2.594760656,2.201512,0.590778934,0.681613952
373,400,0.018685887,0.296296296,2.564578295,2.1703153,0.616816434,0.677736837
374,400,0.016617112,0.296296296,2.562990665,2.1943438,0.61144018,0.6780399
375,400,0.022069618,0.296296296,2.50838089,2.2087865,0.650694104,0.719548474
376,400,0.021181056,0.296296296,2.567213058,2.1935217,0.655927887,0.716715975
377,400,0.025496885,0.296296296,2.539138079,2.1862714,0.613320153,0.668456294
378,400,0.022817675,0.296296296,2.590254545,2.2237158,0.623699538,0.698519846
379,400,0.016381066,0.296296296,2.601965904,2.2386043,0.607889489,0.685330631
380,400,0.017855018,0.296296296,2.512119293,2.1541631,0.636087843,0.68057516
381,400,0.018210746,0.296296296,2.485674143,2.1638858,0.665290832,0.726576
382,400,0.02218284,0.296296296,2.457972288,2.1757488,0.706005236,0.752483897
383,400,0.023373924,0.296296296,2.565999031,2.2380743,0.670917161,0.735076294
384,400,0.025654716,0.296296296,2.494538307,2.204862,0.707197267,0.763950732
385,400,0.022045802,0.296296296,2.426737785,2.1809354,0.729717782,0.77420142
386,400,0.03057281,0.296296296,2.492198229,2.1942062,0.7078534,0.75616891
387,400,0.03400021,0.296296296,2.420529366,2.135635,0.706532695,0.744263613
388,400,0.03954926,0.296296296,2.441560507,2.1500788,0.71982832,0.763528485
389,400,0.02718882,0.296296296,2.486963749,2.1860738,0.717445822,0.758468226
390,400,0.02825518,0.296296296,2.466650009,2.1548676,0.703263655,0.753846208
391,400,0.029857488,0.296296296,2.440463781,2.1562788,0.752374386,0.797189443
392,400,0.029722376,0.296296296,2.388011456,2.1428757,0.745540256,0.776011553
393,400,0.03228545,0.296296296,2.369795561,2.1105497,0.746643846,0.791821356
394,400,0.02867544,0.296296296,2.432698011,2.1271453,0.747354343,0.787647321
395,400,0.025697026,0.296296296,2.532814741,2.2382808,0.710888516,0.766091862
396,400,0.028311078,0.296296296,2.465520859,2.1823123,0.720794577,0.758716524
397,400,0.019821094,0.296296296,2.42380023,2.141869,0.744386678,0.78350029
398,400,0.026087604,0.296296296,2.403379679,2.118465,0.746368007,0.773676469
399,400,0.029724637,0.296296296,2.388540983,2.1038208,0.719027655,0.771089869
400,400,0.018028837,0.296296296,2.522070169,2.1295943,0.654717404,0.70049912
401,400,0.026132764,0.296296296,2.528379917,2.1598787,0.617741635,0.675973873
402,400,0.032449953,0.296296296,2.506932497,2.1676707,0.695980863,0.738930432
403,400,0.02482689,0.296296296,2.434359789,2.157412,0.707945898,0.756013203
404,400,0.023627076,0.296296296,2.552669287,2.1607127,0.59166202,0.67113192
405,400,0.023824502,0.296296296,2.431016207,2.086887,0.673607203,0.70723929
406,400,0.027880631,0.296296296,2.553896189,2.157713,0.59660885,0.666029076
407,400,0.02610689,0.296296296,2.542922258,2.2024374,0.658587021,0.730694964
408,400,0.021824973,0.296296296,2.50450635,2.1181726,0.592628289,0.66860424
409,400,0.030666836,0.296296296,2.480478287,2.1331768,0.661510404,0.704913822
410,400,0.0352591,0.296296296,2.524459362,2.1506414,0.6147647,0.677593161
411,400,0.03126681,0.296296296,2.514977217,2.1391602,0.641945616,0.699862906
412,400,0.027578626,0.296296296,2.513269186,2.15194,0.639334332,0.702104364
413,400,0.032996736,0.296296296,2.465769529,2.159916,0.677645602,0.728837983
414,400,0.037897065,0.296296296,2.419597149,2.1015644,0.687922708,0.740915813
415,400,0.021985864,0.296296296,2.422157764,2.0931392,0.664839303,0.722823164
416,400,0.021207593,0.296296296,2.502653122,2.1569612,0.665361779,0.718137058
417,400,0.019878946,0.296296296,2.421930313,2.126356,0.71302406,0.780931148
418,400,0.029448127,0.296296296,2.50935626,2.1851807,0.671239719,0.728710758
419,400,0.034287572,0.296296296,2.384428263,2.1246343,0.699313334,0.771975331
420,400,0.024458945,0.296296296,2.471796751,2.1397676,0.682876699,0.729687426
421,400,0.018448725,0.296296296,2.423697233,2.107305,0.699848001,0.741698146
422,400,0.027751002,0.296296296,2.427275658,2.1484983,0.706481817,0.749972179
423,400,0.028346628,0.296296296,2.390733719,2.1207776,0.722980247,0.763336113
424,400,0.030339709,0.296296296,2.380890846,2.082068,0.691537247,0.736133589
425,400,0.020725356,0.296296296,2.41997695,2.0886889,0.680368694,0.728820891
426,400,0.023115361,0.296296296,2.411801577,2.1242528,0.72533255,0.768711969
427,400,0.024479846,0.296296296,2.45209074,2.1106997,0.687067989,0.73943016
428,400,0.02012886,0.296296296,2.398979902,2.1423693,0.679418582,0.743159466
429,400,0.028343577,0.296296296,2.461277008,2.1088138,0.645737333,0.712837154
430,400,0.021601148,0.296296296,2.434434414,2.0505333,0.640796968,0.69486165
431,400,0.025486384,0.296296296,2.457513809,2.1156502,0.668584379,0.737095435
432,400,0.022349149,0.296296296,2.431735992,2.1136873,0.650974976,0.699779702
433,400,0.022009708,0.296296296,2.396664143,2.0536735,0.65350129,0.718766235
434,400,0.028777575,0.296296296,2.406815529,2.088213,0.676407333,0.721583009
435,400,0.027744047,0.296296296,2.423888206,2.1291378,0.68209299,0.739411065
436,400,0.023181455,0.296296296,2.468199015,2.1405172,0.670629969,0.743601136
437,400,0.036268234,0.296296296,2.507897139,2.1492112,0.628174096,0.684784341
438,400,0.037408583,0.296296296,2.415167332,2.0761747,0.662150192,0.711891295
439,400,0.04122168,0.197530864,2.381210804,2.0334017,0.665088055,0.72510049
440,400,0.031691074,0.197530864,2.459895372,2.053319,0.616572662,0.658043211
441,400,0.022129342,0.197530864,2.329861641,2.0204787,0.711090992,0.756913853
442,400,0.018857857,0.197530864,2.394336224,2.072215,0.698334895,0.729231565
443,400,0.02481718,0.197530864,2.411358356,2.1089692,0.666643207,0.70568916
444,400,0.016411623,0.197530864,2.467792273,2.097087,0.654820863,0.702669758
445,400,0.011717381,0.197530864,2.414027214,2.103757,0.691754786,0.73571167
446,400,0.02290783,0.197530864,2.414206028,2.086835,0.66694215,0.714080858
447,400,0.016225148,0.197530864,2.437195539,2.0899963,0.649310302,0.681565813
448,400,0.024596158,0.197530864,2.485962391,2.085781,0.654466694,0.690027733
449,400,0.02841163,0.197530864,2.415385008,2.1043947,0.681865781,0.724361057
450,400,0.022136435,0.197530864,2.411356211,2.0846822,0.692640063,0.724840045
451,400,0.017945264,0.197530864,2.416376114,2.1321614,0.702314875,0.74866891
452,400,0.017361376,0.197530864,2.388615131,2.0910943,0.699663081,0.739154263
453,400,0.015116385,0.197530864,2.373511314,2.0732532,0.685567502,0.728036394
454,400,0.017703047,0.197530864,2.35409832,2.088966,0.719318073,0.761442879
455,400,0.011937933,0.197530864,2.403567553,2.0713546,0.681029073,0.724334217
456,400,0.01593907,0.197530864,2.435913563,2.1043172,0.685482068,0.733015378
457,400,0.012191477,0.197530864,2.434460163,2.111442,0.674140749,0.733758872
458,400,0.016559273,0.197530864,2.4047122,2.0775054,0.710458505,0.755635196
459,400,0.019344218,0.197530864,2.415838242,2.1394315,0.698838062,0.744859334
460,400,0.014559044,0.197530864,2.397849321,2.0951352,0.733852554,0.765351359
461,400,0.01714114,0.197530864,2.32074523,2.032095,0.720364304,0.758142203
462,400,0.01877655,0.197530864,2.366913319,2.0705743,0.702503943,0.745156014
463,400,0.016506681,0.197530864,2.347344398,2.0527287,0.731387393,0.775535925
464,400,0.014543154,0.197530864,2.345706224,2.071355,0.739620111,0.767296521
465,400,0.012892198,0.197530864,2.425253391,2.1004677,0.701724875,0.738230264
466,400,0.013204204,0.197530864,2.315585136,2.0263078,0.758700549,0.794319995
467,400,0.012827935,0.197530864,2.409300566,2.064176,0.675751697,0.707165557
468,400,0.01557057,0.197530864,2.363419533,2.0852487,0.708185367,0.752144182
469,400,0.02302212,0.197530864,2.364681005,2.0716388,0.752620202,0.776970508
470,400,0.017446596,0.197530864,2.348105669,2.059014,0.734168204,0.775471103
471,400,0.018231194,0.197530864,2.302363396,2.0091436,0.749179249,0.776081902
472,400,0.016447926,0.197530864,2.34865427,2.0776696,0.710133294,0.746819318
473,400,0.023059346,0.197530864,2.209766626,1.9989977,0.777248679,0.804940669
474,400,0.022850249,0.197530864,2.309185982,2.046682,0.777466936,0.807186375
475,400,0.024171527,0.197530864,2.235808611,2.0023563,0.779095065,0.803214073
476,400,0.027785398,0.197530864,2.276550293,2.0003805,0.753206547,0.787806479
477,400,0.02653777,0.197530864,2.283532381,2.0332785,0.800801238,0.817990871
478,400,0.020015385,0.197530864,2.240160227,1.9878426,0.78665909,0.813604734
479,400,0.015156593,0.197530864,2.241452932,1.9905317,0.7887597,0.826706167
480,400,0.011661517,0.197530864,2.319001675,2.0606747,0.763139841,0.792034877
481,400,0.011247446,0.197530864,2.221740484,1.9911984,0.774050663,0.803507463
482,400,0.0181739,0.197530864,2.268254519,1.9891173,0.745771479,0.768361277
483,400,0.013634373,0.197530864,2.327164888,2.0867012,0.769970023,0.794732359
484,400,0.008079152,0.296296296,2.332541943,2.0454493,0.74592726,0.768759269
485,400,0.017656216,0.296296296,2.288607836,2.009091,0.732890167,0.777412933
486,400,0.023379883,0.296296296,2.216459036,2.0152855,0.780707477,0.821736409
487,400,0.03055136,0.296296296,2.24626112,1.9832355,0.789127007,0.825651336
488,400,0.021225352,0.296296296,2.300475836,2.0272753,0.743841292,0.772724876
489,400,0.01695073,0.296296296,2.287059546,2.020828,0.746091885,0.787365798
490,400,0.018050518,0.296296296,2.279289007,2.01728,0.736674336,0.762690014
491,400,0.02722542,0.296296296,2.249008656,1.975718,0.733555199,0.769266414
492,400,0.028319728,0.296296296,2.339423895,2.061977,0.742309255,0.776012712
493,400,0.027983762,0.296296296,2.280911684,1.9821775,0.743833966,0.788418412
494,400,0.03303062,0.296296296,2.280030251,1.992021,0.747474931,0.782827042
495,400,0.02935541,0.296296296,2.364962578,2.0780962,0.707646744,0.755228508
496,400,0.016993072,0.296296296,2.272259474,2.005158,0.756612407,0.778317328
497,400,0.025591318,0.296296296,2.321642399,2.0213904,0.67625767,0.723472607
498,400,0.024770947,0.296296296,2.261687994,1.9769521,0.739586443,0.771278199
499,400,0.025055453,0.296296296,2.343189478,2.055779,0.701380333,0.745751462
500,400,0.034054413,0.296296296,2.281579733,2.0050461,0.744353144,0.785524574
501,400,0.02508404,0.296296296,2.306121826,2.0085669,0.707122769,0.757415891
502,400,0.029279191,0.296296296,2.296638489,1.9841014,0.713650483,0.745800313
503,400,0.029331183,0.296296296,2.396013737,2.0038407,0.637238624,0.694903574
504,400,0.028274752,0.296296296,2.284733057,1.9667437,0.694123657,0.755425888
505,400,0.027127095,0.296296296,2.335604668,2.0395494,0.720957942,0.770493704
506,400,0.031779908,0.296296296,2.337331772,2.026604,0.69345088,0.75538304
507,400,0.034506477,0.296296296,2.27278924,1.9948452,0.725393927,0.766189714
508,400,0.024529185,0.296296296,2.324580908,1.9916229,0.692406509,0.749353056
509,400,0.019631298,0.296296296,2.352341652,2.0568695,0.6870223,0.732933295
510,400,0.020159129,0.296296296,2.36976862,2.0203729,0.666577536,0.723880678
511,400,0.02487984,0.296296296,2.350062847,2.0397296,0.700668544,0.748038811
512,400,0.014150906,0.296296296,2.262147188,1.9818199,0.708082522,0.755665739
513,400,0.017797953,0.296296296,2.337444782,2.018226,0.701515543,0.747514216
514,400,0.011806026,0.296296296,2.242380619,1.9900564,0.73328675,0.782652954
515,400,0.017909333,0.296296296,2.24852109,1.9273765,0.714908809,0.755512468
516,400,0.017370861,0.296296296,2.281673431,1.9816003,0.693092354,0.73010209
517,400,0.018740397,0.296296296,2.288256168,1.9900455,0.698894412,0.760423774
518,400,0.0248098,0.296296296,2.284182072,1.9815154,0.713382124,0.738065264
519,400,0.026730455,0.296296296,2.189409256,1.9388254,0.731593456,0.788645518
520,400,0.02281744,0.296296296,2.210576534,1.9344791,0.738984618,0.783678627
521,400,0.03767462,0.296296296,2.26990056,2.0183952,0.782429801,0.817865878
522,400,0.023989648,0.296296296,2.242680311,1.9795654,0.746894196,0.782730143
523,400,0.021627767,0.296296296,2.205655575,1.9819932,0.796588765,0.815739505
524,400,0.028329384,0.296296296,2.265256643,1.9869831,0.7387523,0.77969593
525,400,0.032595508,0.296296296,2.187153101,1.9212266,0.772618897,0.801723687
526,400,0.025006898,0.296296296,2.25769949,1.9676037,0.745753242,0.776428522
527,400,0.016196238,0.296296296,2.188345194,1.9487574,0.801442496,0.822551927
528,400,0.017650425,0.296296296,2.278577328,1.9826913,0.729078189,0.770785146
529,400,0.022132087,0.296296296,2.176165581,1.9397662,0.775923424,0.810304355
530,400,0.023636814,0.296296296,2.246921778,2.024619,0.783864421,0.817899228
531,400,0.028708447,0.296296296,2.195967674,1.98172,0.787866495,0.825589894
532,400,0.028922953,0.296296296,2.177058458,1.9322828,0.786658307,0.822743214
533,400,0.025466315,0.296296296,2.176508188,1.9650514,0.797721363,0.828331049
534,400,0.018915841,0.296296296,2.261229277,1.983297,0.735842168,0.780190425
535,400,0.014899154,0.296296296,2.152410746,1.9493784,0.806536429,0.843280301
536,400,0.022405358,0.296296296,2.16232729,1.8936497,0.78294544,0.809725136
537,400,0.021643465,0.296296296,2.156810522,1.9272016,0.828009444,0.854536348
538,400,0.025894437,0.296296296,2.135180712,1.9323305,0.82953737,0.855144508
539,400,0.026135124,0.296296296,2.083012581,1.9027184,0.847333506,0.880847397
540,400,0.019574845,0.296296296,2.129267216,1.9414623,0.802581425,0.841618671
541,400,0.024972413,0.296296296,2.131680727,1.9329556,0.815097182,0.84672799
542,400,0.03406782,0.296296296,2.199204922,1.9482434,0.769839589,0.799050148
543,400,0.025768988,0.296296296,2.204324245,1.900735,0.734260684,0.772750927
544,400,0.020697758,0.296296296,2.172162056,1.8892717,0.733445191,0.772257171
545,400,0.028348025,0.296296296,2.20710063,1.9673246,0.774445582,0.813585155
546,400,0.021559492,0.296296296,2.188560247,1.9475696,0.774376428,0.7973092
547,400,0.02451346,0.296296296,2.239542961,1.9585423,0.733560746,0.765649059
548,400,0.01667887,0.296296296,2.187105179,1.9202304,0.765627475,0.796414627
549,400,0.016136091,0.296296296,2.132572174,1.9032712,0.783592036,0.816136646
550,400,0.01690287,0.296296296,2.238485336,1.9519501,0.730802435,0.764957229
551,400,0.022739355,0.296296296,2.134220839,1.8616351,0.73243962,0.781054189
552,400,0.024441626,0.296296296,2.203254223,1.9198861,0.740394312,0.787681776
553,400,0.01857913,0.296296296,2.21921277,1.901466,0.703851599,0.757093921
554,400,0.022529565,0.296296296,2.189920425,1.9114457,0.744634232,0.769790657
555,400,0.028939215,0.296296296,2.182173729,1.91151,0.746346788,0.774277249
556,400,0.023401279,0.296296296,2.161687374,1.9554408,0.763563183,0.816050666
557,400,0.02610917,0.296296296,2.210282803,1.9464449,0.735272681,0.779847609
558,400,0.017371055,0.296296296,2.397642136,2.0180926,0.608644291,0.66890157
559,400,0.020716125,0.296296296,2.303546667,1.9352596,0.657334422,0.70460706
560,400,0.022153229,0.296296296,2.311978102,1.964899,0.648253096,0.698302821
561,400,0.022623856,0.296296296,2.321969271,1.9457579,0.610286109,0.67011715
562,400,0.022923773,0.296296296,2.330802917,1.9386406,0.602679788,0.663785471
563,400,0.021404227,0.296296296,2.30217433,1.9383703,0.656981352,0.711640392
564,400,0.025714513,0.296296296,2.337509155,1.9426696,0.629836125,0.676143624
565,400,0.023950035,0.296296296,2.201008797,1.9128368,0.675915729,0.735795205
566,400,0.028060786,0.296296296,2.316381454,1.9212956,0.613064175,0.673705974
567,400,0.029629558,0.296296296,2.300355196,1.964285,0.668814028,0.732110542
568,400,0.02456844,0.296296296,2.292854309,1.9722432,0.67187462,0.722127683
569,400,0.032145437,0.296296296,2.307000875,1.9674597,0.67307446,0.72169385
570,400,0.026715152,0.296296296,2.294332027,1.9403319,0.632248773,0.691746991
571,400,0.04220837,0.197530864,2.347617865,2.0222683,0.668028422,0.719492381
572,400,0.028265432,0.197530864,2.37850523,2.0206327,0.625814267,0.667442101
573,400,0.026502818,0.197530864,2.398982048,1.9649445,0.591979808,0.644441385
574,400,0.025594776,0.197530864,2.337401867,1.9480727,0.62314681,0.669884306
575,400,0.021170354,0.197530864,2.366837978,2.0181246,0.644176228,0.69038872
576,400,0.022764202,0.197530864,2.294156551,1.942571,0.639087126,0.689287377
577,400,0.029446753,0.197530864,2.401957512,1.9635985,0.563736436,0.62922058
578,400,0.032784797,0.197530864,2.327932835,2.0046244,0.639114546,0.696637325
579,400,0.02292841,0.197530864,2.431167603,2.0056148,0.578609522,0.648803659
580,400,0.018507825,0.197530864,2.360729218,1.974574,0.602040866,0.6654823
581,400,0.025769923,0.197530864,2.378791332,1.9990727,0.620799816,0.687130747
582,400,0.020437526,0.197530864,2.348012924,2.0143616,0.627156278,0.683385608
583,400,0.019944219,0.197530864,2.354821682,1.9803631,0.620354151,0.688962727
584,400,0.020284344,0.197530864,2.34296155,1.947691,0.656228925,0.701809461
585,400,0.023157548,0.197530864,2.352083445,1.9973224,0.633425137,0.695539409
